ts,price_y,volume_y,price_x,volume_x,spread,zscore,corr
16-12-2025 20:20,87468.02935,1.43848,2945.36462,34.5027,3205.232763,0.913090348,0.990378223
16-12-2025 20:20,87463.96798,0.08901,2944.844118,10.3884,3216.06225,1.274056888,0.991819664
16-12-2025 20:20,87451.55679,0.19838,2944.195702,10.766,3222.201324,1.460233483,0.993033288
16-12-2025 20:20,87450.15328,0.12713,2943.883305,2.8372,3229.735061,1.668053157,0.993514774
16-12-2025 20:20,87451.65753,0.11332,2944.067273,0.4421,3225.976256,1.443334074,0.994074679
16-12-2025 20:20,87450.43258,0.05345,2943.841833,0.5311,3231.200812,1.565368941,0.994299565
16-12-2025 20:20,87443.40727,0.18819,2943.597744,4.9466,3231.158548,1.478432961,0.994426948
16-12-2025 20:20,87419.31011,1.26894,2942.55,4.8694,3237.035902,1.598651862,0.993944875
16-12-2025 20:20,87387.85577,1.23358,2941.34132,7.6432,3240.160212,1.601065183,0.993149941
16-12-2025 20:20,87373.14476,8.63958,2940.917437,6.3136,3237.575904,1.406319811,0.992354048
16-12-2025 20:20,87373.64731,0.31526,2941.225728,10.085,3229.258682,1.036072612,0.99203325
16-12-2025 20:20,87371.68601,0.34386,2941.039843,2.6018,3232.615313,1.11910395,0.991877806
16-12-2025 20:20,87387.68225,0.22688,2941.441455,2.2802,3237.121987,1.257551088,0.991766033
16-12-2025 20:20,87391.4549,0.55574,2941.65,0.168,3234.928447,1.128082764,0.991687669
16-12-2025 20:20,87401.58603,2.31278,2942.186269,7.2592,3229.717652,0.872886821,0.992104965
16-12-2025 20:20,87423.81049,0.38527,2943.071042,5.8254,3226.629998,0.736287547,0.994029864
16-12-2025 20:20,87423.43601,0.39009,2943.067469,49.1565,3226.357738,0.675858615,0.994099734
16-12-2025 20:20,87432.62536,0.30102,2943.316,1.5003,3228.43695,0.752326857,0.994273836
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
